Date,Adj Close,Close,High,Low,Open,Volume,Company,Ticker
2021-09-03,299.20599365234375,327.54998779296875,328.3500061035156,324.75,326.5,7549940,Wipro,WIPRO.NS
2021-09-06,313.5246887207031,343.2250061035156,344.3500061035156,328.32501220703125,328.32501220703125,24676832,Wipro,WIPRO.NS
2021-09-07,307.9524841308594,337.125,345.0,336.375,345.0,12812218,Wipro,WIPRO.NS
2021-09-08,302.4488525390625,331.1000061035156,337.70001220703125,330.0,337.70001220703125,13432462,Wipro,WIPRO.NS
2021-09-09,302.517333984375,331.17498779296875,332.2749938964844,327.0,330.45001220703125,11611460,Wipro,WIPRO.NS
2021-09-13,306.3539123535156,335.375,335.92498779296875,328.92498779296875,331.17498779296875,11177578,Wipro,WIPRO.NS
2021-09-14,307.58709716796875,336.7250061035156,337.8500061035156,335.0,335.5,7322676,Wipro,WIPRO.NS
2021-09-15,307.86114501953125,337.0249938964844,340.2749938964844,335.0,337.0,8290832,Wipro,WIPRO.NS
2021-09-16,305.0293884277344,333.92498779296875,340.375,332.5,339.875,9315692,Wipro,WIPRO.NS
2021-09-17,303.84185791015625,332.625,337.20001220703125,331.375,335.70001220703125,10815562,Wipro,WIPRO.NS
2021-09-20,302.58587646484375,331.25,335.25,326.70001220703125,328.875,9092860,Wipro,WIPRO.NS
2021-09-21,304.91522216796875,333.79998779296875,334.5,328.54998779296875,330.25,7367102,Wipro,WIPRO.NS
2021-09-22,305.16644287109375,334.07501220703125,337.25,331.5,334.5,9583304,Wipro,WIPRO.NS
2021-09-23,307.97528076171875,337.1499938964844,338.5,335.70001220703125,336.45001220703125,6462586,Wipro,WIPRO.NS
2021-09-24,308.9801025390625,338.25,349.57501220703125,337.5,340.25,24253176,Wipro,WIPRO.NS
2021-09-27,298.65802001953125,326.95001220703125,339.17498779296875,325.5,339.0249938964844,16798164,Wipro,WIPRO.NS
2021-09-28,292.12664794921875,319.79998779296875,326.95001220703125,317.625,326.95001220703125,16224924,Wipro,WIPRO.NS
2021-09-29,292.65191650390625,320.375,323.25,313.67498779296875,314.9750061035156,17679132,Wipro,WIPRO.NS
2021-09-30,289.6146545410156,317.04998779296875,323.375,316.2749938964844,319.375,12027918,Wipro,WIPRO.NS
2021-10-01,290.5965881347656,318.125,319.875,315.1000061035156,317.3999938964844,8417708,Wipro,WIPRO.NS
2021-10-04,292.7889099121094,320.5249938964844,321.79998779296875,317.9750061035156,319.95001220703125,10494244,Wipro,WIPRO.NS
2021-10-05,295.43792724609375,323.42498779296875,324.75,317.0249938964844,318.2250061035156,10912148,Wipro,WIPRO.NS
2021-10-06,290.3682556152344,317.875,325.2250061035156,317.20001220703125,325.20001220703125,9673198,Wipro,WIPRO.NS
2021-10-07,293.6567077636719,321.4750061035156,324.2749938964844,318.45001220703125,319.5,7448686,Wipro,WIPRO.NS
2021-10-08,301.9692687988281,330.57501220703125,333.7749938964844,322.5,323.07501220703125,22091966,Wipro,WIPRO.NS
2021-10-11,298.15557861328125,326.3999938964844,333.1499938964844,317.5,324.4750061035156,20422932,Wipro,WIPRO.NS
2021-10-12,301.032958984375,329.54998779296875,331.20001220703125,321.2749938964844,326.0,18680432,Wipro,WIPRO.NS
2021-10-13,307.1988220214844,336.29998779296875,337.3500061035156,328.0,332.5,18925882,Wipro,WIPRO.NS
2021-10-14,323.48138427734375,354.125,369.92498779296875,347.5,348.5,118377606,Wipro,WIPRO.NS
2021-10-18,324.16650390625,354.875,360.3999938964844,351.20001220703125,359.5,21198892,Wipro,WIPRO.NS
2021-10-19,324.9886169433594,355.7749938964844,364.9750061035156,354.0,358.54998779296875,21865148,Wipro,WIPRO.NS
2021-10-20,320.60400390625,350.9750061035156,361.375,347.875,356.79998779296875,16108782,Wipro,WIPRO.NS
2021-10-21,318.0234375,348.1499938964844,354.5,340.8500061035156,354.4750061035156,15916912,Wipro,WIPRO.NS
2021-10-22,311.67486572265625,341.20001220703125,352.75,339.125,350.875,10758302,Wipro,WIPRO.NS
2021-10-25,304.9608459472656,333.8500061035156,342.1000061035156,330.3999938964844,341.375,17621916,Wipro,WIPRO.NS
2021-10-26,305.16644287109375,334.07501220703125,339.3999938964844,332.5,335.5249938964844,12193966,Wipro,WIPRO.NS
2021-10-27,306.5137634277344,335.54998779296875,337.2749938964844,331.7250061035156,334.07501220703125,12631178,Wipro,WIPRO.NS
2021-10-28,300.0281677246094,328.45001220703125,335.79998779296875,327.5,335.5,10357542,Wipro,WIPRO.NS
2021-10-29,295.3923034667969,323.375,329.70001220703125,322.125,329.125,13522634,Wipro,WIPRO.NS
2021-11-01,299.3658752441406,327.7250061035156,328.4750061035156,323.75,325.54998779296875,8802466,Wipro,WIPRO.NS
2021-11-02,298.61224365234375,326.8999938964844,330.5,325.54998779296875,328.5,8079378,Wipro,WIPRO.NS
2021-11-03,298.0185241699219,326.25,330.92498779296875,325.1000061035156,329.70001220703125,6871182,Wipro,WIPRO.NS
2021-11-04,298.566650390625,326.8500061035156,328.82501220703125,323.70001220703125,327.5,1565810,Wipro,WIPRO.NS
2021-11-08,300.6904296875,329.17498779296875,330.5,323.75,326.4750061035156,9504460,Wipro,WIPRO.NS
2021-11-09,300.736083984375,329.2250061035156,333.125,328.3500061035156,331.54998779296875,8284130,Wipro,WIPRO.NS
2021-11-10,298.0641784667969,326.29998779296875,329.5,325.7749938964844,327.95001220703125,8091390,Wipro,WIPRO.NS
2021-11-11,293.1314392089844,320.8999938964844,324.875,318.3999938964844,324.875,12067796,Wipro,WIPRO.NS
2021-11-12,301.46685791015625,330.0249938964844,331.25,322.8999938964844,324.0,12126506,Wipro,WIPRO.NS
2021-11-15,300.9416198730469,329.45001220703125,333.0,328.57501220703125,330.7749938964844,9435996,Wipro,WIPRO.NS
2021-11-16,302.10626220703125,330.7250061035156,334.375,327.32501220703125,329.20001220703125,11327094,Wipro,WIPRO.NS
2021-11-17,302.2661437988281,330.8999938964844,334.0,329.0,330.7250061035156,8854994,Wipro,WIPRO.NS
2021-11-18,297.5389709472656,325.7250061035156,332.9750061035156,322.625,331.70001220703125,7842498,Wipro,WIPRO.NS
2021-11-22,294.1590881347656,322.0249938964844,330.2250061035156,319.0,329.0,11582434,Wipro,WIPRO.NS
2021-11-23,293.5881652832031,321.3999938964844,324.4750061035156,313.0249938964844,321.3500061035156,9134924,Wipro,WIPRO.NS
2021-11-24,290.7107849121094,318.25,323.79998779296875,316.54998779296875,322.1499938964844,7985552,Wipro,WIPRO.NS
2021-11-25,290.8021240234375,318.3500061035156,320.8999938964844,316.5,318.5,6661362,Wipro,WIPRO.NS
2021-11-26,283.83697509765625,310.7250061035156,317.20001220703125,309.82501220703125,316.0,8277074,Wipro,WIPRO.NS
2021-11-29,288.0160217285156,315.29998779296875,316.42498779296875,301.9750061035156,308.2749938964844,10376060,Wipro,WIPRO.NS
2021-11-30,291.0533142089844,318.625,322.75,315.25,315.29998779296875,26850200,Wipro,WIPRO.NS
2021-12-01,289.934326171875,317.3999938964844,322.9750061035156,316.625,321.29998779296875,9453644,Wipro,WIPRO.NS
2021-12-02,295.4151611328125,323.3999938964844,324.04998779296875,314.5,318.45001220703125,10210456,Wipro,WIPRO.NS
2021-12-03,292.65191650390625,320.375,326.9750061035156,319.95001220703125,322.375,13405010,Wipro,WIPRO.NS
2021-12-06,285.2300109863281,312.25,322.1000061035156,311.57501220703125,318.625,9409906,Wipro,WIPRO.NS
2021-12-07,288.8382263183594,316.20001220703125,317.2749938964844,311.5,314.0,8557090,Wipro,WIPRO.NS
2021-12-08,293.0858154296875,320.8500061035156,326.5,319.125,319.5,15360658,Wipro,WIPRO.NS
2021-12-09,293.77093505859375,321.6000061035156,323.79998779296875,318.92498779296875,320.875,6865604,Wipro,WIPRO.NS
2021-12-10,291.5101013183594,319.125,322.95001220703125,317.54998779296875,321.07501220703125,8525212,Wipro,WIPRO.NS
2021-12-13,294.7757263183594,322.70001220703125,328.2749938964844,320.1000061035156,321.75,13123680,Wipro,WIPRO.NS
2021-12-14,295.4608154296875,323.45001220703125,325.95001220703125,319.625,323.0,8609412,Wipro,WIPRO.NS
2021-12-15,290.6651306152344,318.20001220703125,323.3500061035156,317.67498779296875,323.3500061035156,7123544,Wipro,WIPRO.NS
2021-12-16,294.2732849121094,322.1499938964844,324.95001220703125,319.70001220703125,322.0,12437240,Wipro,WIPRO.NS
2021-12-17,306.3767395019531,335.3999938964844,338.3999938964844,325.04998779296875,330.0,104600018,Wipro,WIPRO.NS
2021-12-20,304.16162109375,332.9750061035156,338.75,331.5,333.7749938964844,26298202,Wipro,WIPRO.NS
2021-12-21,315.51141357421875,345.3999938964844,348.54998779296875,335.5,338.0,27362096,Wipro,WIPRO.NS
2021-12-22,313.15924072265625,342.82501220703125,347.95001220703125,340.6000061035156,347.95001220703125,12327754,Wipro,WIPRO.NS
2021-12-23,317.22418212890625,347.2749938964844,351.0,344.54998779296875,345.04998779296875,12944908,Wipro,WIPRO.NS
2021-12-24,319.0054626464844,349.2250061035156,351.20001220703125,345.07501220703125,348.875,13182426,Wipro,WIPRO.NS
2021-12-27,319.5306701660156,349.79998779296875,350.5,345.57501220703125,349.92498779296875,10188656,Wipro,WIPRO.NS
2021-12-28,322.2025146484375,352.7250061035156,353.75,350.7749938964844,351.5,10158044,Wipro,WIPRO.NS
2021-12-29,321.4032897949219,351.8500061035156,355.0,350.0249938964844,352.625,7898416,Wipro,WIPRO.NS
2021-12-30,326.1532897949219,357.04998779296875,359.95001220703125,352.0,352.54998779296875,18087350,Wipro,WIPRO.NS
2021-12-31,326.72418212890625,357.67498779296875,359.3999938964844,354.54998779296875,357.8999938964844,8549558,Wipro,WIPRO.NS
