Date,Adj Close,Close,High,Low,Open,Volume,Company,Ticker
2021-09-03,124.49436950683594,144.36500549316406,145.2949981689453,141.64500427246094,142.8000030517578,84523820,Tata Steel,TATASTEEL.NS
2021-09-06,123.9208755493164,143.6999969482422,145.19500732421875,142.31500244140625,144.6999969482422,69586760,Tata Steel,TATASTEEL.NS
2021-09-07,123.20513153076172,142.8699951171875,145.89999389648438,142.06500244140625,144.39999389648438,63527170,Tata Steel,TATASTEEL.NS
2021-09-08,123.3042984008789,142.98500061035156,144.26499938964844,141.86000061035156,142.60000610351562,46762240,Tata Steel,TATASTEEL.NS
2021-09-09,124.78323364257812,144.6999969482422,145.19500732421875,142.0,142.0,53130300,Tata Steel,TATASTEEL.NS
2021-09-13,126.20182037353516,146.34500122070312,147.1999969482422,143.64999389648438,144.6999969482422,56702080,Tata Steel,TATASTEEL.NS
2021-09-14,125.24028778076172,145.22999572753906,147.60000610351562,144.89999389648438,147.60000610351562,55037670,Tata Steel,TATASTEEL.NS
2021-09-15,125.48175048828125,145.50999450683594,146.3699951171875,144.44000244140625,145.22999572753906,44174640,Tata Steel,TATASTEEL.NS
2021-09-16,123.89932250976562,143.6750030517578,147.19000244140625,143.125,146.0,56067970,Tata Steel,TATASTEEL.NS
2021-09-17,119.51423645019531,138.58999633789062,144.02999877929688,136.0,143.6999969482422,195720300,Tata Steel,TATASTEEL.NS
2021-09-20,108.0621109008789,125.30999755859375,135.19000244140625,124.73500061035156,135.0,282384120,Tata Steel,TATASTEEL.NS
2021-09-21,111.4339370727539,129.22000122070312,129.69000244140625,123.29000091552734,125.80000305175781,255935400,Tata Steel,TATASTEEL.NS
2021-09-22,112.60674285888672,130.5800018310547,131.8000030517578,128.30999755859375,129.94000244140625,111242470,Tata Steel,TATASTEEL.NS
2021-09-23,113.71918487548828,131.8699951171875,133.94500732421875,130.60499572753906,133.0,99462510,Tata Steel,TATASTEEL.NS
2021-09-24,109.70059967041016,127.20999908447266,132.39999389648438,125.84500122070312,132.0,132866160,Tata Steel,TATASTEEL.NS
2021-09-27,109.5626220703125,127.05000305175781,128.8699951171875,126.1050033569336,127.19999694824219,86688770,Tata Steel,TATASTEEL.NS
2021-09-28,110.46379089355469,128.09500122070312,129.67999267578125,126.30000305175781,127.34500122070312,81007360,Tata Steel,TATASTEEL.NS
2021-09-29,111.72281646728516,129.55499267578125,130.97999572753906,126.72000122070312,127.0,94945770,Tata Steel,TATASTEEL.NS
2021-09-30,111.14936065673828,128.88999938964844,131.63999938964844,128.38499450683594,130.3000030517578,75145680,Tata Steel,TATASTEEL.NS
2021-10-01,111.92117309570312,129.78500366210938,131.10000610351562,126.5,127.5,90374700,Tata Steel,TATASTEEL.NS
2021-10-04,114.18916320800781,132.4149932861328,132.77499389648438,128.0399932861328,129.78500366210938,96902370,Tata Steel,TATASTEEL.NS
2021-10-05,113.55963897705078,131.68499755859375,133.27000427246094,131.01499938964844,131.39999389648438,57952160,Tata Steel,TATASTEEL.NS
2021-10-06,110.37322998046875,127.98999786376953,132.86000061035156,127.31500244140625,131.99000549316406,86316930,Tata Steel,TATASTEEL.NS
2021-10-07,111.17523956298828,128.9199981689453,130.67999267578125,128.35499572753906,129.5,46033670,Tata Steel,TATASTEEL.NS
2021-10-08,112.20574951171875,130.11500549316406,134.40499877929688,129.63499450683594,130.1999969482422,107220150,Tata Steel,TATASTEEL.NS
2021-10-11,113.24491119384766,131.32000732421875,132.73500061035156,129.8000030517578,130.5,63496580,Tata Steel,TATASTEEL.NS
2021-10-12,114.61605072021484,132.91000366210938,133.5,130.5,131.32000732421875,60970190,Tata Steel,TATASTEEL.NS
2021-10-13,116.78916931152344,135.42999267578125,137.65499877929688,131.80499267578125,132.5500030517578,132857180,Tata Steel,TATASTEEL.NS
2021-10-14,118.57858276367188,137.5050048828125,139.05999755859375,135.39999389648438,137.39999389648438,82273710,Tata Steel,TATASTEEL.NS
2021-10-18,121.68306732177734,141.10499572753906,142.47500610351562,139.11000061035156,141.8000030517578,109232300,Tata Steel,TATASTEEL.NS
2021-10-19,117.8757553100586,136.69000244140625,142.65499877929688,135.7550048828125,142.10000610351562,87569240,Tata Steel,TATASTEEL.NS
2021-10-20,115.840576171875,134.3300018310547,137.60000610351562,132.6649932861328,137.1999969482422,69757740,Tata Steel,TATASTEEL.NS
2021-10-21,113.37425231933594,131.47000122070312,135.78500366210938,128.97000122070312,135.6699981689453,83575730,Tata Steel,TATASTEEL.NS
2021-10-22,111.78319549560547,129.625,132.46499633789062,127.0999984741211,132.0,80712890,Tata Steel,TATASTEEL.NS
2021-10-25,111.52880096435547,129.3300018310547,131.60000610351562,126.7249984741211,130.1999969482422,64185010,Tata Steel,TATASTEEL.NS
2021-10-26,115.87077331542969,134.36500549316406,135.10000610351562,130.14500427246094,130.3000030517578,77228750,Tata Steel,TATASTEEL.NS
2021-10-27,114.36163330078125,132.61500549316406,135.1699981689453,132.125,134.60000610351562,72418040,Tata Steel,TATASTEEL.NS
2021-10-28,112.07209014892578,129.9600067138672,131.59500122070312,129.11000061035156,131.49000549316406,93076820,Tata Steel,TATASTEEL.NS
2021-10-29,113.48204040527344,131.59500122070312,133.3699951171875,129.0,129.02499389648438,79147600,Tata Steel,TATASTEEL.NS
2021-11-01,117.70328521728516,136.49000549316406,137.2899932861328,133.0,134.0,96875330,Tata Steel,TATASTEEL.NS
2021-11-02,113.28370666503906,131.36500549316406,137.0,131.0800018310547,137.0,72161370,Tata Steel,TATASTEEL.NS
2021-11-03,114.35301208496094,132.60499572753906,133.1999969482422,131.1999969482422,132.47999572753906,57302440,Tata Steel,TATASTEEL.NS
2021-11-04,114.34008026123047,132.58999633789062,133.5,132.41000366210938,133.10000610351562,6744340,Tata Steel,TATASTEEL.NS
2021-11-08,115.8362808227539,134.3249969482422,134.76499938964844,130.61000061035156,134.08999633789062,54936670,Tata Steel,TATASTEEL.NS
2021-11-09,115.2067642211914,133.59500122070312,136.02999877929688,132.88499450683594,134.28500366210938,47565160,Tata Steel,TATASTEEL.NS
2021-11-10,111.98152923583984,129.85499572753906,132.89999389648438,128.7100067138672,132.8000030517578,118804170,Tata Steel,TATASTEEL.NS
2021-11-11,112.07209014892578,129.9600067138672,132.4499969482422,128.8350067138672,130.49000549316406,136638600,Tata Steel,TATASTEEL.NS
2021-11-12,111.00707244873047,128.72500610351562,134.0,127.11000061035156,134.0,232395580,Tata Steel,TATASTEEL.NS
2021-11-15,107.40241241455078,124.54499816894531,129.89999389648438,124.1500015258789,129.5,121082150,Tata Steel,TATASTEEL.NS
2021-11-16,105.96659088134766,122.87999725341797,126.1050033569336,122.37000274658203,124.54499816894531,123148800,Tata Steel,TATASTEEL.NS
2021-11-17,105.2120132446289,122.00499725341797,123.73999786376953,121.51000213623047,122.5,87802040,Tata Steel,TATASTEEL.NS
2021-11-18,102.32743835449219,118.66000366210938,122.83000183105469,118.19999694824219,122.36000061035156,101083510,Tata Steel,TATASTEEL.NS
2021-11-22,100.46904754638672,116.50499725341797,119.68000030517578,114.5999984741211,118.80999755859375,96210010,Tata Steel,TATASTEEL.NS
2021-11-23,102.79742431640625,119.20500183105469,120.9000015258789,116.51499938964844,116.80500030517578,93829630,Tata Steel,TATASTEEL.NS
2021-11-24,101.62892150878906,117.8499984741211,120.29499816894531,117.11499786376953,120.04000091552734,67671010,Tata Steel,TATASTEEL.NS
2021-11-25,101.21068572998047,117.36499786376953,118.66000366210938,116.5999984741211,118.0,47502860,Tata Steel,TATASTEEL.NS
2021-11-26,95.92011260986328,111.2300033569336,115.94999694824219,110.625,115.79000091552734,106455260,Tata Steel,TATASTEEL.NS
2021-11-29,96.13138580322266,111.4749984741211,113.69999694824219,107.50499725341797,111.2300033569336,93929910,Tata Steel,TATASTEEL.NS
2021-11-30,92.3758316040039,107.12000274658203,112.79000091552734,106.30000305175781,111.09500122070312,133559840,Tata Steel,TATASTEEL.NS
2021-12-01,93.35459899902344,108.25499725341797,109.69999694824219,106.6500015258789,109.19999694824219,93791140,Tata Steel,TATASTEEL.NS
2021-12-02,95.9287338256836,111.23999786376953,111.5999984741211,107.4000015258789,108.30000305175781,91286810,Tata Steel,TATASTEEL.NS
2021-12-03,96.41166687011719,111.80000305175781,113.41999816894531,110.2249984741211,111.5,100737840,Tata Steel,TATASTEEL.NS
